[449] systemd-udevd D /run/udev/queue
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000595.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000509.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000745.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000134.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000474.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000152.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000315.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000744.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000920.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000540.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000291.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000674.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000299.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000979.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000672.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000993.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000712.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000586.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000870.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000665.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000376.dbase3
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000550.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000775.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000659.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000336.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000830.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000564.csv
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000404.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000954.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000210.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000831.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000604.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000523.png
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000149.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000684.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000201.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000262.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000624.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000907.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000688.gif
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000196.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000790.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000396.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000194.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000537.gif
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000630.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000312.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000417.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000414.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000603.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000267.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000657.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000899.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000399.xls
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000986.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000168.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000063.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000766.ps.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000766.ps.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000422.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000422.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000129.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000129.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000252.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000502.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000123.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000471.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000776.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000028.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000270.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000401.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000351.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000438.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000464.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000077.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000323.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000764.csv
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000462.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000770.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000826.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000719.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000774.ps
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000946.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000635.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000120.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000257.rtf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000147.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000836.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000538.gif
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000154.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000484.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000340.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000185.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000001.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000563.gif
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000780.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000316.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000067.xml
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000126.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000135.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000293.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000263.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000402.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000287.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000102.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000205.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000824.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000042.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000430.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000739.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000932.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000054.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000988.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000985.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000636.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000333.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000281.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000867.jpg
[4629] f8c08d00ff6e8c6 D /home/capstone/project/test_files/checkpoints-000255.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000872.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000872.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000943.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000943.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000926.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000926.txt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000677.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000677.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000171.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000171.xls.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000052.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000190.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000518.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000339.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000526.gif
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000362.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000362.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000369.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000479.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000478.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000862.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000813.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000800.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000246.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000961.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000961.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000469.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000469.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000913.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000913.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000745.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000745.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000220.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000107.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000229.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000284.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000619.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000898.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000678.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000605.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000016.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000328.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000297.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000801.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000501.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000282.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000570.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000593.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000971.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000553.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000973.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000112.wp
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000148.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000245.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000571.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000607.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000968.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000505.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000240.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000158.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000075.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000864.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000575.csv
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000734.ps
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000330.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000350.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000486.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000731.ps
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000405.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000622.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000706.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000997.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000682.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000429.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000038.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000912.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000250.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000791.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000327.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000056.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000965.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000610.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000394.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000450.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000279.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000459.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000100.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000948.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000271.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000136.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000821.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000408.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000566.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000235.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000906.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000903.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000024.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000713.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000064.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000757.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000693.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000089.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000074.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000535.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000781.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000436.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000492.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000492.txt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000164.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000173.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000134.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000134.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000925.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000632.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000569.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000555.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000111.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000146.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000302.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000611.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000500.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000344.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000128.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000448.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000639.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000008.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000086.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000041.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000785.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000020.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000011.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000910.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000230.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000930.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000031.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000798.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000183.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000260.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000006.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000470.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000882.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000048.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000606.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000211.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000157.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000347.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000116.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000896.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000037.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000515.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000497.xml
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000143.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000187.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000847.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000081.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000846.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000466.unk
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000963.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000145.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000151.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000274.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000647.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000772.ps
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000884.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000761.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000868.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000591.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000503.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000562.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000614.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000921.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000414.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000414.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000711.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000239.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000003.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000594.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000416.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000730.ps
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000812.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000030.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000292.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000358.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000747.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000221.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000603.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000603.jpg.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000850.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000079.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000689.csv
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000018.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000267.doc.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000267.doc.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000066.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000641.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000899.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000899.pdf.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000198.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000359.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000657.txt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000657.txt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000399.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000399.xls.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000388.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000063.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000063.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000192.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000736.gz
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000667.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000266.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000508.jpg
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000789.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000456.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000852.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000325.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000600.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000467.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000092.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000280.pdf
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000686.doc
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000053.xls
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000300.ppt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000601.html
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000480.txt
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/ziUrAJ8W
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000052.xls.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000052.xls.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000190.html.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000190.html.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000518.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 C /home/capstone/project/test_files/checkpoints-000518.ppt.dkrpx75
[4629] f8c08d00ff6e8c6 O /home/capstone/project/test_files/000526.gif.dkrpx75
