[10453] sudo C /home/capstone/.sudo_as_admin_successful
[10455] 796800face04676 O /home/capstone/project/test_files/000108.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000916.html
[10455] 796800face04676 O /home/capstone/project/test_files/000065.html
[10455] 796800face04676 O /home/capstone/project/test_files/000371.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000514.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000581.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000225.f
[10455] 796800face04676 O /home/capstone/project/test_files/000623.html
[10455] 796800face04676 O /home/capstone/project/test_files/000167.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000357.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000644.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000029.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000702.ps
[10455] 796800face04676 O /home/capstone/project/test_files/000892.html
[10455] 796800face04676 O /home/capstone/project/test_files/000159.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000415.html
[10455] 796800face04676 O /home/capstone/project/test_files/000491.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000960.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000398.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000626.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000242.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000815.html
[10455] 796800face04676 O /home/capstone/project/test_files/000391.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000288.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000879.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000200.html
[10455] 796800face04676 O /home/capstone/project/test_files/000959.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000544.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000878.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000718.gz
[10455] 796800face04676 O /home/capstone/project/test_files/000373.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000035.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000755.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000612.html
[10455] 796800face04676 O /home/capstone/project/test_files/000383.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000465.unk
[10455] 796800face04676 O /home/capstone/project/test_files/000215.html
[10455] 796800face04676 O /home/capstone/project/test_files/000403.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000400.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000453.html
[10455] 796800face04676 O /home/capstone/project/test_files/000010.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000375.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000103.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000124.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000724.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000671.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000166.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000787.html
[10455] 796800face04676 O /home/capstone/project/test_files/000792.html
[10455] 796800face04676 O /home/capstone/project/test_files/000043.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000651.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000576.csv
[10455] 796800face04676 O /home/capstone/project/test_files/000950.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000421.html
[10455] 796800face04676 O /home/capstone/project/test_files/000897.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000276.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000061.html
[10455] 796800face04676 O /home/capstone/project/test_files/000036.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000522.gif
[10455] 796800face04676 O /home/capstone/project/test_files/000370.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000573.swf
[10455] 796800face04676 O /home/capstone/project/test_files/000859.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000446.html
[10455] 796800face04676 O /home/capstone/project/test_files/000447.html
[10455] 796800face04676 O /home/capstone/project/test_files/000275.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000900.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000295.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000161.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000532.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000944.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000646.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000650.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000655.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000088.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000885.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000975.xml
[10455] 796800face04676 O /home/capstone/project/test_files/000144.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000952.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000195.html
[10455] 796800face04676 O /home/capstone/project/test_files/000243.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000068.html
[10455] 796800face04676 O /home/capstone/project/test_files/000217.html
[10455] 796800face04676 O /home/capstone/project/test_files/000741.log
[10455] 796800face04676 O /home/capstone/project/test_files/000387.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000046.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000133.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000996.ps
[10455] 796800face04676 O /home/capstone/project/test_files/000445.html
[10455] 796800face04676 O /home/capstone/project/test_files/000335.xml
[10455] 796800face04676 O /home/capstone/project/test_files/000313.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000967.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000058.html
[10455] 796800face04676 O /home/capstone/project/test_files/000828.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000777.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000817.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000740.html
[10455] 796800face04676 O /home/capstone/project/test_files/000853.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000700.xml
[10455] 796800face04676 O /home/capstone/project/test_files/000565.csv
[10455] 796800face04676 O /home/capstone/project/test_files/000893.html
[10455] 796800face04676 O /home/capstone/project/test_files/000955.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000427.html
[10455] 796800face04676 O /home/capstone/project/test_files/000268.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000807.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000779.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000691.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000219.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000214.html
[10455] 796800face04676 O /home/capstone/project/test_files/000579.gz
[10455] 796800face04676 O /home/capstone/project/test_files/000254.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000472.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000005.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000113.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000788.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000019.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000308.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000732.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000106.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000125.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000620.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000176.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000259.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000909.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000141.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000704.xml
[10455] 796800face04676 O /home/capstone/project/test_files/000051.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000648.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000356.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000749.html
[10455] 796800face04676 O /home/capstone/project/test_files/000435.html
[10455] 796800face04676 O /home/capstone/project/test_files/000178.html
[10455] 796800face04676 O /home/capstone/project/test_files/000114.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000891.html
[10455] 796800face04676 O /home/capstone/project/test_files/000599.html
[10455] 796800face04676 O /home/capstone/project/test_files/000911.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000073.html
[10455] 796800face04676 O /home/capstone/project/test_files/000941.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000947.html
