[10857] sudo C /home/capstone/.sudo_as_admin_successful
[10859] f864922f947a6bb O /home/capstone/project/test_files/000729.ppt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000272.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000549.jpg.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000138.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000939.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000825.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000188.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000819.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000819.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000962.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000962.jpg
[10859] f864922f947a6bb C /home/capstone/project/test_files/000345.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000345.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000012.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000012.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000819.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000265.doc.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000265.doc
[10859] f864922f947a6bb C /home/capstone/project/test_files/000843.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000843.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000345.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000729.ppt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000588.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000437.jpg
[10859] f864922f947a6bb D /home/capstone/project/test_files/000189.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000286.doc.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000286.doc
[10859] f864922f947a6bb C /home/capstone/project/test_files/000180.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000180.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000372.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000372.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000437.jpg.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000131.doc.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000131.doc
[10859] f864922f947a6bb D /home/capstone/project/test_files/000156.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000180.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000050.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000050.xls
[10859] f864922f947a6bb D /home/capstone/project/test_files/000509.jpg.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000843.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000265.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000012.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000595.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000595.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000286.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000204.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000513.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000513.jpg
[10859] f864922f947a6bb C /home/capstone/project/test_files/000908.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000908.jpg
[10859] f864922f947a6bb C /home/capstone/project/test_files/000485.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000485.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000556.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000556.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000033.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000033.xls
[10859] f864922f947a6bb C /home/capstone/project/test_files/000585.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000585.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000507.jpg.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000507.jpg
[10859] f864922f947a6bb C /home/capstone/project/test_files/000746.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000746.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000468.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000468.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000513.jpg.lck
